# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(*)rho_adm            16:(*)rho_adr            17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f             22:rel. alpha            23:rel. m_e           
       4.479371295661e+07       3.462160104216e-13       9.509793568213e-03       4.710361436799e+09       1.302589480684e+04       2.907973832992e-04       5.834782060063e+11       5.490461087478e-03       1.107764290674e+19       2.237050536998e+14       1.420999618392e+15       4.101823065655e-08       9.068326195933e+18       2.218750486528e+19       4.119341387253e+13       2.039849864525e+18       2.218750486528e+19       7.395272989066e+18      -2.824646215913e+21       1.635906295845e-04       6.624118070104e-02       1.014080000000e+00       9.724000000000e-01 
       4.431480471563e+07       3.537394319985e-13       9.612563533665e-03       4.610180884458e+09       1.302589470407e+04       2.939400160672e-04       5.772399930829e+11       5.549794903033e-03       1.061144360607e+19       2.166063215217e+14       1.375907674561e+15       4.101823065655e-08       8.686688390277e+18       2.125376778743e+19       3.988624173785e+13       1.954003390838e+18       2.125376778743e+19       7.084045129062e+18      -2.676844387893e+21       1.637071112816e-04       6.619525256691e-02       1.014080000000e+00       9.724000000000e-01 
       4.384101668200e+07       3.614263396646e-13       9.716444086735e-03       4.512131004572e+09       1.302589460019e+04       2.971166110848e-04       5.710684754906e+11       5.609769906944e-03       1.016486416405e+19       2.097328502293e+14       1.332246613168e+15       4.101823065655e-08       8.321111697947e+18       2.035932620242e+19       3.862054951050e+13       1.871769740415e+18       2.035932620242e+19       6.785915200804e+18      -2.536776417668e+21       1.638235951099e-04       6.614940277120e-02       1.014080000000e+00       9.724000000000e-01 
       4.337229411344e+07       3.692802859851e-13       9.821447229115e-03       4.416166481095e+09       1.302589449518e+04       3.003275353797e-04       5.649629401616e+11       5.670393027861e-03       9.737078884766e+18       2.030774917199e+14       1.289971028663e+15       4.101823065655e-08       7.970920191775e+18       1.950252638875e+19       3.739502092716e+13       1.792996868664e+18       1.950252638875e+19       6.500331981735e+18      -2.404037624004e+21       1.639400810938e-04       6.610363129833e-02       1.014080000000e+00       9.724000000000e-01 
       4.290858285297e+07       3.773049007223e-13       9.927585091646e-03       4.322242961783e+09       1.302589438904e+04       3.035731599458e-04       5.589226816523e+11       5.731671269298e-03       9.327296821485e+18       1.966333247184e+14       1.249036956327e+15       4.101823065655e-08       7.635466390785e+18       1.868178422068e+19       3.620838149293e+13       1.717539129747e+18       1.868178422068e+19       6.226767447339e+18      -2.278244501002e+21       1.640565692582e-04       6.605793813448e-02       1.014080000000e+00       9.724000000000e-01 
       4.244982932260e+07       3.855038925120e-13       1.003486993613e-02       4.230317037697e+09       1.302589428176e+04       3.068538597862e-04       5.529470020608e+11       5.793611710444e-03       8.934760314225e+18       1.903936475794e+14       1.209401826557e+15       4.101823065655e-08       7.314130063046e+18       1.789558223943e+19       3.505939715588e+13       1.645257007287e+18       1.789558223943e+19       5.964715794853e+18      -2.159033610084e+21       1.641730596284e-04       6.601232326762e-02       1.014080000000e+00       9.724000000000e-01 
       4.199598051718e+07       3.938810505706e-13       1.014331415536e-02       4.140346223141e+09       1.302589417332e+04       3.101700139569e-04       5.470352109473e+11       5.856221506972e-03       8.558743588899e+18       1.843519713176e+14       1.171024420591e+15       4.101823065655e-08       7.006317078905e+18       1.714246684748e+19       3.394687302368e+13       1.576016856411e+18       1.714246684748e+19       5.713692508072e+18      -2.046060529944e+21       1.642895522297e-04       6.596678668752e-02       1.014080000000e+00       9.724000000000e-01 
       4.154698399825e+07       4.024402464602e-13       1.025293028033e-02       4.052288936025e+09       1.302589406370e+04       3.135220056100e-04       5.411866252533e+11       5.919507891875e-03       8.198551415408e+18       1.785020128600e+14       1.133864827644e+15       4.101823065655e-08       6.711458312474e+18       1.642104562103e+19       3.286965212101e+13       1.509690656651e+18       1.642104562103e+19       5.473233461511e+18      -1.938998861453e+21       1.644060470880e-04       6.592132838577e-02       1.014080000000e+00       9.724000000000e-01 
       4.110278788799e+07       4.111854358703e-13       1.036373097122e-02       3.966104478644e+09       1.302589395290e+04       3.169102220386e-04       5.354005692233e+11       5.983478176297e-03       7.853517822204e+18       1.728376885116e+14       1.097884403400e+15       4.101823065655e-08       6.429008589363e+18       1.572998473552e+19       3.182661418630e+13       1.446155775244e+18       1.572998473552e+19       5.242894062270e+18      -1.837539284634e+21       1.645225442291e-04       6.587594835580e-02       1.014080000000e+00       9.724000000000e-01 
       4.066334086324e+07       4.201206604490e-13       1.047572903371e-02       3.881753018873e+09       1.302589384090e+04       3.203350547210e-04       5.296763743268e+11       6.048139750379e-03       7.523004864952e+18       1.673531076282e+14       1.063045729828e+15       4.101823065655e-08       6.158445678681e+18       1.506800649953e+19       3.081667450676e+13       1.385294740387e+18       1.506800649953e+19       5.022248428007e+18      -1.741388664969e+21       1.646390436796e-04       6.583064659289e-02       1.014080000000e+00       9.724000000000e-01 
       4.022859214955e+07       4.292500496603e-13       1.058893740083e-02       3.799195571757e+09       1.302589372769e+04       3.237968993663e-04       5.240133791806e+11       6.113500084107e-03       7.206401447016e+18       1.620425664912e+14       1.029312576266e+15       4.101823065655e-08       5.899269327470e+18       1.443388699246e+19       2.983878279030e+13       1.326995024047e+18       1.443388699246e+19       4.810888599511e+18      -1.650269206490e+21       1.647555454660e-04       6.578542309416e-02       1.014080000000e+00       9.724000000000e-01 
       3.979849151532e+07       4.385778227023e-13       1.070336915473e-02       3.718393981488e+09       1.302589361326e+04       3.272961559598e-04       5.184109294727e+11       6.179566728181e-03       6.903122189577e+18       1.569005423753e+14       9.966498617423e+14       4.101823065655e-08       5.651000335766e+18       1.382645380156e+19       2.889192207328e+13       1.271148833895e+18       1.382645380156e+19       4.608423786413e+18      -1.563917649163e+21       1.648720496153e-04       6.574027785862e-02       1.014080000000e+00       9.724000000000e-01 
       3.937298926599e+07       4.481082904583e-13       1.081903751583e-02       3.639310903775e+09       1.302589349759e+04       3.308332288097e-04       5.128683778866e+11       6.246347314885e-03       6.612606349313e+18       1.519216878055e+14       9.650236184954e+14       4.101823065655e-08       5.413179670595e+18       1.324458385434e+19       2.797510766289e+13       1.217652914015e+18       1.324458385434e+19       4.414479644641e+18      -1.482084508290e+21       1.649885561548e-04       6.569521088718e-02       1.014080000000e+00       9.724000000000e-01 
       3.895203623833e+07       4.578458574850e-13       1.093595584462e-02       3.561909788584e+09       1.302589338067e+04       3.344085265932e-04       5.073850840265e+11       6.313849558967e-03       6.334316781614e+18       1.471008249955e+14       9.344009566470e+14       4.101823065655e-08       5.185367617249e+18       1.268720134201e+19       2.708738611316e+13       1.166408353981e+18       1.268720134201e+19       4.228697584281e+18      -1.404533353695e+21       1.651050651119e-04       6.565022218263e-02       1.014080000000e+00       9.724000000000e-01 
       3.853558379470e+07       4.677950240529e-13       1.105413765072e-02       3.486154863243e+09       1.302589326249e+04       3.380224624042e-04       5.019604143435e+11       6.382081258532e-03       6.067738947444e+18       1.424329404638e+14       9.047500299983e+14       4.101823065655e-08       4.967142966282e+18       1.215327573052e+19       2.622783423339e+13       1.117320405985e+18       1.215327573052e+19       4.050734106571e+18      -1.331040126636e+21       1.652215765147e-04       6.560531174971e-02       1.014080000000e+00       9.724000000000e-01 
       3.812358381749e+07       4.779603882074e-13       1.117359658383e-02       3.412011115911e+09       1.302589314303e+04       3.416754538009e-04       4.965937420620e+11       6.451050295937e-03       5.812379961986e+18       1.379131798193e+14       8.760400029118e+14       4.101823065655e-08       4.758102234721e+18       1.164181985510e+19       2.539555812806e+13       1.070298309653e+18       1.164181985510e+19       3.880260168787e+18      -1.261392492456e+21       1.653380903913e-04       6.556047959507e-02       1.014080000000e+00       9.724000000000e-01 
       3.771598870354e+07       4.883466479181e-13       1.129434644827e-02       3.339444279394e+09       1.302589302228e+04       3.453679228537e-04       4.912844471078e+11       6.520764638709e-03       5.567767683336e+18       1.335368427131e+14       8.482410182438e+14       4.101823065655e-08       4.557858920056e+18       1.115188809518e+19       2.458969226727e+13       1.025255124233e+18       1.115188809518e+19       3.716960575875e+18      -1.195389227108e+21       1.654546067702e-04       6.551572572731e-02       1.014080000000e+00       9.724000000000e-01 
       3.731275135860e+07       4.989586032397e-13       1.141640119204e-02       3.268420815310e+09       1.302589290023e+04       3.491002961948e-04       4.860319160358e+11       6.591232340459e-03       5.333449839541e+18       1.292993779502e+14       8.213241662934e+14       4.101823065655e-08       4.366042785616e+18       1.068257462595e+19       2.380939858654e+13       9.821075678492e+17       1.068257462595e+19       3.560533397669e+18      -1.132839635784e+21       1.655711256804e-04       6.547105015702e-02       1.014080000000e+00       9.724000000000e-01 
       3.691382519196e+07       5.098011585319e-13       1.153977491413e-02       3.198907898585e+09       1.302589277685e+04       3.528730050664e-04       4.808355419599e+11       6.662461541818e-03       5.108993192376e+18       1.251963787569e+14       7.952614547386e+14       4.101823065655e-08       4.182299176035e+18       1.023301174363e+19       2.305386561537e+13       9.407758635177e+17       1.023301174363e+19       3.410689410643e+18      -1.073563001961e+21       1.656876471509e-04       6.542645289676e-02       1.014080000000e+00       9.724000000000e-01 
       3.651916411102e+07       5.208793247193e-13       1.166448187178e-02       3.130873402286e+09       1.302589265215e+04       3.566864853714e-04       4.756947244822e+11       6.734460471368e-03       4.893982736320e+18       1.212235781976e+14       7.700257795252e+14       4.101823065655e-08       4.006288361509e+18       9.802368261141e+18       2.232230763326e+13       9.011835916464e+17       9.802368261141e+18       3.267151563159e+18      -1.017388065275e+21       1.658041712114e-04       6.538193396109e-02       1.014080000000e+00       9.724000000000e-01 
