#scalar perturbations for mode k = 1.088182900000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm             21:delta_idm             22:theta_idm          
       9.425055330824e+00       2.254178477992e-05      -1.194738831574e+00       3.260380595331e-04       1.195951672683e-07       2.989879181708e-07       6.717191413269e-13       5.979758363416e-08      -8.960541236820e-01       3.260380609594e-04       5.888243763098e-01       7.018287087225e-01      -1.194738450281e+00       3.258802632074e-04       4.106043710557e-04      -1.194738450281e+00       3.258802632074e-04       4.106043710557e-04      -8.960547030380e-01       3.263556353092e-04      -8.960544492936e-01       3.262829364196e-04 
       9.663458042259e+00       2.312277297762e-05      -1.195303905124e+00       3.342273818942e-04       1.289981826691e-07       3.224954566728e-07       7.623614336068e-13       6.449909133456e-08      -8.964779288447e-01       3.342273835688e-04       5.888311978955e-01       7.017136752053e-01      -1.195303471719e+00       3.340571964737e-04       4.315736543418e-04      -1.195303471719e+00       3.340571964737e-04       4.315736543418e-04      -8.964785868057e-01       3.345694405892e-04      -8.964783159492e-01       3.344985683457e-04 
       9.901860753693e+00       2.370429425222e-05      -1.195870868399e+00       3.424129514538e-04       1.388861575098e-07       3.472153937744e-07       8.626021126607e-13       6.944307875488e-08      -8.969031513012e-01       3.424129534054e-04       5.888379995381e-01       7.015988198933e-01      -1.195870378844e+00       3.422297393274e-04       4.530618921758e-04      -1.195870378844e+00       3.422297393274e-04       4.530618921758e-04      -8.969038938483e-01       3.427807080155e-04      -8.969036063047e-01       3.427115744297e-04 
       1.014026346513e+01       2.428634858577e-05      -1.196439862891e+00       3.505947466682e-04       1.492717221997e-07       3.731793054993e-07       9.731941451246e-13       7.463586109985e-08      -8.973298971713e-01       3.505947489280e-04       5.888447660753e-01       7.014841071141e-01      -1.196439312942e+00       3.503978536911e-04       4.750687669054e-04      -1.196439312942e+00       3.503978536911e-04       4.750687669054e-04      -8.973307305785e-01       3.509894442978e-04      -8.973304267523e-01       3.509219675875e-04 
       1.037866617656e+01       2.486893596100e-05      -1.197011011693e+00       3.587727445791e-04       1.601675366701e-07       4.004188416752e-07       1.094930112770e-12       8.008376833505e-08      -8.977582587728e-01       3.587727471806e-04       5.888514839135e-01       7.013695057944e-01      -1.197010396894e+00       3.585615000373e-04       4.975939579266e-04      -1.197010396894e+00       3.585615000373e-04       4.975939579266e-04      -8.977591896139e-01       3.591956546484e-04      -8.977588698909e-01       3.591297586669e-04 
       1.061706888800e+01       2.545205638741e-05      -1.197584463864e+00       3.669469345033e-04       1.715862969567e-07       4.289657423917e-07       1.228643396309e-12       8.579314847835e-08      -8.981883479023e-01       3.669469374824e-04       5.888581321118e-01       7.012549783668e-01      -1.197583779545e+00       3.667206510789e-04       5.206371414020e-04      -1.197583779545e+00       3.667206510789e-04       5.206371414020e-04      -8.981893830573e-01       3.673993564723e-04      -8.981890478059e-01       3.673349702023e-04 
       1.085547159943e+01       2.603570987298e-05      -1.198160348386e+00       3.751173036883e-04       1.835407290825e-07       4.588518227064e-07       1.375209281647e-12       9.177036454127e-08      -8.986202612941e-01       3.751173070837e-04       5.888646923135e-01       7.011404922829e-01      -1.198159589655e+00       3.748752774247e-04       5.441979905635e-04      -1.198159589655e+00       3.748752774247e-04       5.441979905635e-04      -8.986214079564e-01       3.756005650234e-04      -8.986210575285e-01       3.755376221262e-04 
       1.118818576461e+01       2.685114615699e-05      -1.198968317626e+00       3.865134307123e-04       2.011438933942e-07       5.028597334855e-07       1.602987016891e-12       1.005719466971e-07      -8.992262382252e-01       3.865134347586e-04       5.888736721796e-01       7.009807342643e-01      -1.198967446439e+00       3.862482254677e-04       5.779441754825e-04      -1.198967446439e+00       3.862482254677e-04       5.779441754825e-04      -8.992275531378e-01       3.870420032522e-04      -8.992271820891e-01       3.869809718487e-04 
       1.152089992979e+01       2.766762067412e-05      -1.199781453003e+00       3.979020272044e-04       2.198499900958e-07       5.496249752396e-07       1.860233973465e-12       1.099249950479e-07      -8.998360897598e-01       3.979020319902e-04       5.888824210201e-01       7.008209481786e-01      -1.199780458758e+00       3.976121939766e-04       6.126970657655e-04      -1.199780458758e+00       3.976121939766e-04       6.126970657655e-04      -8.998375884478e-01       3.984786264539e-04      -8.998371973956e-01       3.984193960872e-04 
       1.185361409497e+01       2.848513340405e-05      -1.200599925775e+00       4.092830274475e-04       2.396938883786e-07       5.992347209466e-07       2.149764919891e-12       1.198469441893e-07      -9.004499443408e-01       4.092830330698e-04       5.888909158387e-01       7.006610903729e-01      -1.200598797217e+00       4.089670716724e-04       6.484557430687e-04      -1.200598797217e+00       4.089670716724e-04       6.484557430687e-04      -9.004516432452e-01       4.099104442357e-04      -9.004512327717e-01       4.098529137525e-04 
       1.218632826015e+01       2.930368435050e-05      -1.201423912885e+00       4.206563756666e-04       2.607105751390e-07       6.517764378476e-07       2.474574871594e-12       1.303552875695e-07      -9.010679346751e-01       4.206563822314e-04       5.888991298206e-01       7.005011157660e-01      -1.201422638084e+00       4.203127570902e-04       6.852192757337e-04      -1.201422638084e+00       4.203127570902e-04       6.852192757337e-04      -9.010698511781e-01       4.213374758356e-04      -9.010694218332e-01       4.212815523694e-04 
       1.251904242533e+01       3.012327356102e-05      -1.202253620163e+00       4.320220351758e-04       2.829351621752e-07       7.073379054380e-07       2.837845519595e-12       1.414675810876e-07      -9.016902151361e-01       4.320220427986e-04       5.889070278065e-01       7.003409720489e-01      -1.202252186499e+00       4.316491677268e-04       7.229867202104e-04      -1.202252186499e+00       4.316491677268e-04       7.229867202104e-04      -9.016923675856e-01       4.327597592700e-04      -9.016919198896e-01       4.327053573579e-04 
       1.285175659051e+01       3.094390095573e-05      -1.203089061677e+00       4.433799034655e-04       3.064028274899e-07       7.660070687248e-07       3.242951016716e-12       1.532014137450e-07      -9.023167962740e-01       4.433799122717e-04       5.889146132395e-01       7.001806548465e-01      -1.203087455813e+00       4.429761551291e-04       7.617571200229e-04      -1.203087455813e+00       4.429761551291e-04       7.617571200229e-04      -9.023192040088e-01       4.441772664215e-04      -9.023187384546e-01       4.441243072370e-04 
       1.318447075569e+01       3.176556662352e-05      -1.203930454855e+00       4.547299610552e-04       3.311489164428e-07       8.278722911070e-07       3.693465502425e-12       1.655744582214e-07      -9.029478411605e-01       4.547299711809e-04       5.889218453809e-01       7.000201089372e-01      -1.203928662721e+00       4.542936537482e-04       8.015295059754e-04      -1.203928662721e+00       4.542936537482e-04       8.015295059754e-04      -9.029505245346e-01       4.555900518914e-04      -9.029500415900e-01       4.555384625760e-04 
       1.352780442467e+01       3.261454647051e-05      -1.204804919290e+00       4.664339839537e-04       3.580626244917e-07       8.951565612293e-07       4.209971672355e-12       1.790313122459e-07      -9.036036894904e-01       4.664339955956e-04       5.889289471324e-01       6.998542040085e-01      -1.204802919391e+00       4.659622702422e-04       8.436207655785e-04      -1.204802919391e+00       4.659622702422e-04       8.436207655785e-04      -9.036066797427e-01       4.673621214520e-04      -9.036061793182e-01       4.673118750406e-04 
       1.387113809365e+01       3.346463191379e-05      -1.205685875349e+00       4.781295402805e-04       3.864144242655e-07       9.660360606637e-07       4.783248346925e-12       1.932072121327e-07      -9.042644065392e-01       4.781295536085e-04       5.889356477667e-01       6.996880151517e-01      -1.205683651047e+00       4.776205331654e-04       8.867768527863e-04      -1.205683651047e+00       4.776205331654e-04       8.867768527863e-04      -9.042677276217e-01       4.791291730690e-04      -9.042672101669e-01       4.790802030402e-04 
       1.421447176263e+01       3.431582290827e-05      -1.206573336101e+00       4.898165333865e-04       4.162434596322e-07       1.040608649081e-06       5.417934545724e-12       2.081217298161e-07      -9.049300021080e-01       4.898165485838e-04       5.889419469780e-01       6.995215381251e-01      -1.206570869881e+00       4.892682948347e-04       9.309966578475e-04      -1.206570869881e+00       4.892682948347e-04       9.309966578475e-04      -9.049336791702e-01       4.908911904610e-04      -9.049331451126e-01       4.908434351138e-04 
       1.455780543162e+01       3.516811944058e-05      -1.207467344702e+00       5.014948814683e-04       4.475890040136e-07       1.118972510034e-06       6.118925924273e-12       2.237945020068e-07      -9.056005085642e-01       5.014948987328e-04       5.889478375115e-01       6.993547611552e-01      -1.207464618153e+00       5.009054222759e-04       9.762790551207e-04      -1.207464618153e+00       5.009054222759e-04       9.762790551207e-04      -9.056045679811e-01       5.026481718428e-04      -9.056040177277e-01       5.026015738414e-04 
       1.490113910060e+01       3.602152155825e-05      -1.208368004461e+00       5.131645326135e-04       4.804904783669e-07       1.201226195917e-06       6.891383022726e-12       2.402452391834e-07      -9.062760033903e-01       5.131645521581e-04       5.889532989050e-01       6.991876574220e-01      -1.208364998247e+00       5.125318122700e-04       1.022622903681e-03      -1.208364998247e+00       5.125318122700e-04       1.022622903681e-03      -9.062804727896e-01       5.144001449695e-04      -9.062799067286e-01       5.143546509413e-04 
       1.524447276958e+01       3.687602924710e-05      -1.209275338888e+00       5.248254032536e-04       5.149873932938e-07       1.287468483235e-06       7.740738476076e-12       2.574936966469e-07      -9.069565042172e-01       5.248254253071e-04       5.889583269945e-01       6.990202200482e-01      -1.209272032728e+00       5.241473298078e-04       1.070027047807e-03      -1.209272032728e+00       5.241473298078e-04       1.070027047807e-03      -9.069614125066e-01       5.261471055912e-04      -9.069608310083e-01       5.261026657699e-04 
       1.558780643856e+01       3.773164248932e-05      -1.210189362314e+00       5.364774074293e-04       5.511193721132e-07       1.377798430283e-06       8.672705398253e-12       2.755596860566e-07      -9.076420217952e-01       5.364774322369e-04       5.889629191988e-01       6.988524444410e-01      -1.210185734959e+00       5.357518373555e-04       1.118490316205e-03      -1.210185734959e+00       5.357518373555e-04       1.118490316205e-03      -9.076473991895e-01       5.378890467176e-04      -9.076468026078e-01       5.378456146253e-04 
       1.602358682914e+01       3.881923202933e-05      -1.211359156772e+00       5.512539543569e-04       5.993974292404e-07       1.498493573101e-06       9.984038575122e-12       2.996987146202e-07      -9.085193676499e-01       5.512539830412e-04       5.889681149787e-01       6.986389980020e-01      -1.211355089570e+00       5.504649304701e-04       1.181526328493e-03      -1.211355089570e+00       5.504649304701e-04       1.181526328493e-03      -9.085253860717e-01       5.527854107426e-04      -9.085247708307e-01       5.527431954754e-04 
       1.645936721973e+01       3.990860269828e-05      -1.212539878287e+00       5.660159612741e-04       6.504552330869e-07       1.626138082717e-06       1.145111964223e-11       3.252276165435e-07      -9.094049088000e-01       5.660159942959e-04       5.889725769292e-01       6.984249651873e-01      -1.212535333317e+00       5.651598409571e-04       1.246264238294e-03      -1.212535333317e+00       5.651598409571e-04       1.246264238294e-03      -9.094116218684e-01       5.676737189122e-04      -9.094109884841e-01       5.676326559773e-04 
       1.689514761032e+01       4.099975442777e-05      -1.213731492997e+00       5.807632346606e-04       7.043745790601e-07       1.760936447650e-06       1.308771051661e-11       3.521872895300e-07      -9.102986198474e-01       5.807632725207e-04       5.889763114875e-01       6.982103523364e-01      -1.213726430187e+00       5.798362689307e-04       1.312701541056e-03      -1.213726430187e+00       5.798362689307e-04       1.312701541056e-03      -9.103060840418e-01       5.825539367593e-04      -9.103054330033e-01       5.825139666554e-04 
       1.733092800091e+01       4.209268727036e-05      -1.214934080992e+00       5.954956412368e-04       7.612376271557e-07       1.903094067889e-06       1.490840038996e-11       3.806188135779e-07      -9.112005608616e-01       5.954956844778e-04       5.889793007096e-01       6.979951372773e-01      -1.214928458065e+00       5.944939744152e-04       1.380835692113e-03      -1.214928458065e+00       5.944939744152e-04       1.380835692113e-03      -9.112088355906e-01       5.974260891555e-04      -9.112081673620e-01       5.973871568705e-04 
       1.776670839150e+01       4.318740116148e-05      -1.216147600772e+00       6.102129891578e-04       8.211267475117e-07       2.052816868779e-06       1.692863091080e-11       4.105633737559e-07      -9.121107007170e-01       6.102130383667e-04       5.889815520018e-01       6.977793282117e-01      -1.216141373178e+00       6.091326585437e-04       1.450664104993e-03      -1.216141373178e+00       6.091326585437e-04       1.450664104993e-03      -9.121198483872e-01       6.122901415066e-04      -9.121191634094e-01       6.122521960760e-04 
       1.820248878208e+01       4.428389619311e-05      -1.217372152569e+00       6.249151645304e-04       8.841247031315e-07       2.210311757829e-06       1.916472840439e-11       4.420623515657e-07      -9.130291145872e-01       6.249152203407e-04       5.889830426824e-01       6.975628978858e-01      -1.217365273422e+00       6.237521000799e-04       1.522184152968e-03      -1.217365273422e+00       6.237521000799e-04       1.522184152968e-03      -9.130392006713e-01       6.271461362709e-04      -9.130384993641e-01       6.271091303903e-04 
       1.863826917267e+01       4.538217228707e-05      -1.218607672704e+00       6.396019690419e-04       9.503144187339e-07       2.375786046835e-06       2.163392773673e-11       4.751572093669e-07      -9.139557547148e-01       6.396020321362e-04       5.889837843751e-01       6.973458600002e-01      -1.218600092725e+00       6.383519930502e-04       1.595393168868e-03      -1.218600092725e+00       6.383519930502e-04       1.595393168868e-03      -9.139668478198e-01       6.419940305890e-04      -9.139661305828e-01       6.419579202722e-04 
       1.914657672677e+01       4.666548544455e-05      -1.220062705518e+00       6.567134834578e-04       1.031663957708e-06       2.579159894270e-06       2.483289372064e-11       5.158319788540e-07      -9.150470293591e-01       6.567135559799e-04       5.889836951760e-01       6.970919232531e-01      -1.220054242519e+00       6.553567086705e-04       1.682916789120e-03      -1.220054242519e+00       6.553567086705e-04       1.682916789120e-03      -9.150593880421e-01       6.593028372753e-04      -9.150586527046e-01       6.592677199999e-04 
       1.965488428087e+01       4.795122189125e-05      -1.221532710576e+00       6.738036394251e-04       1.117602003150e-06       2.794005007874e-06       2.840429560716e-11       5.588010015748e-07      -9.161495331927e-01       6.738037224605e-04       5.889825708216e-01       6.968371409428e-01      -1.221523290151e+00       6.723340630234e-04       1.772730296301e-03      -1.221523290151e+00       6.723340630234e-04       1.772730296301e-03      -9.161632603530e-01       6.766006313391e-04      -9.161625074065e-01       6.765664556763e-04 
