# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  170       6.535773025335e-10       1.212012791505e-13      -5.456101612518e-12       1.299861444190e-15       2.443820333490e-12       4.542308048250e-13      -2.526492519526e-15 
  171       6.570399013770e-10       1.197971772782e-13      -5.391083846619e-12       1.316884261651e-15       2.402565739085e-12       4.482646106456e-13      -2.475707692768e-15 
  172       6.604515442894e-10       1.183812891629e-13      -5.322476316946e-12       1.334040755746e-15       2.362261462997e-12       4.424310404011e-13      -2.426060949106e-15 
  173       6.638110582014e-10       1.169568807051e-13      -5.250278496438e-12       1.351330680542e-15       2.322879767293e-12       4.367229396509e-13      -2.377379264822e-15 
  174       6.671172521053e-10       1.155273397839e-13      -5.174492193103e-12       1.368753757848e-15       2.284389364255e-12       4.311324870823e-13      -2.329478929557e-15 
  175       6.703689167812e-10       1.140961777431e-13      -5.095121589039e-12       1.386309676730e-15       2.246755351363e-12       4.256511828076e-13      -2.282165376267e-15 
  176       6.735648245212e-10       1.126670308762e-13      -5.012173279438e-12       1.403998093025e-15       2.209939146264e-12       4.202698366630e-13      -2.235233011183e-15 
  177       6.767037288556e-10       1.112436619127e-13      -4.925656311607e-12       1.421818628854e-15       2.173898421753e-12       4.149785565064e-13      -2.188465043766e-15 
  178       6.797843642772e-10       1.098299615029e-13      -4.835582223974e-12       1.439770872141e-15       2.138587040752e-12       4.097667365157e-13      -2.141633316665e-15 
  179       6.828054459671e-10       1.084299497041e-13      -4.741965085102e-12       1.457854376124e-15       2.103954991282e-12       4.046230454871e-13      -2.094498135675e-15 
  180       6.857657552603e-10       1.070476322470e-13      -4.644820108859e-12       1.476068627756e-15       2.069958442867e-12       3.995377514536e-13      -2.046857322767e-15 
  181       6.886644042129e-10       1.056865534547e-13      -4.544159295323e-12       1.494412951109e-15       2.036590945475e-12       3.945099266186e-13      -1.998698090660e-15 
  182       6.915005915862e-10       1.043502105562e-13      -4.439995517488e-12       1.512886595344e-15       2.003854591432e-12       3.895407939920e-13      -1.950056942058e-15 
  183       6.942735190367e-10       1.030421966556e-13      -4.332343947500e-12       1.531488764537e-15       1.971750089311e-12       3.846314394604e-13      -1.900971542612e-15 
  184       6.969823911571e-10       1.017662016833e-13      -4.221222090422e-12       1.550218617081e-15       1.940276736190e-12       3.797828086910e-13      -1.851480732179e-15 
  185       6.996264155172e-10       1.005260133462e-13      -4.106649818008e-12       1.569075265083e-15       1.909432389905e-12       3.749957040347e-13      -1.801624536080e-15 
  186       7.022048027051e-10       9.932551807871e-14      -3.988649402463e-12       1.588057773768e-15       1.879213441307e-12       3.702707814298e-13      -1.751444176356e-15 
  187       7.047167663681e-10       9.816870199347e-14      -3.867245550218e-12       1.607165160877e-15       1.849614786523e-12       3.656085473049e-13      -1.700982083028e-15 
  188       7.071615232538e-10       9.705965183202e-14      -3.742465435695e-12       1.626396396067e-15       1.820629799205e-12       3.610093554829e-13      -1.650281905353e-15 
  189       7.095382932509e-10       9.600255591558e-14      -3.614338735075e-12       1.645750400313e-15       1.792250302794e-12       3.564734040839e-13      -1.599388523080e-15 
  190       7.118462994305e-10       9.500170509570e-14      -3.482897660066e-12       1.665226045303e-15       1.764466542770e-12       3.520007324289e-13      -1.548348057712e-15 
  191       7.140847680868e-10       9.406149370508e-14      -3.348176991674e-12       1.684822152846e-15       1.737267158914e-12       3.475912179429e-13      -1.497207883761e-15 
  192       7.162529287786e-10       9.318642050820e-14      -3.210214113967e-12       1.704537494264e-15       1.710639157559e-12       3.432445730589e-13      -1.446016640006e-15 
  193       7.183500143697e-10       9.238108965214e-14      -3.069049047843e-12       1.724370789798e-15       1.684567883853e-12       3.389603421206e-13      -1.394824240748e-15 
  194       7.203752610702e-10       9.165021161724e-14      -2.924724484803e-12       1.744320708004e-15       1.659036994007e-12       3.347378982860e-13      -1.343681887075e-15 
  195       7.223279084777e-10       9.099860416785e-14      -2.777285820715e-12       1.764385865155e-15       1.634028427560e-12       3.305764404313e-13      -1.292642078110e-15 
  196       7.242071996180e-10       9.043119330307e-14      -2.626781189582e-12       1.784564824643e-15       1.609522379630e-12       3.264749900536e-13      -1.241758622278e-15 
  197       7.260123809862e-10       8.995301420745e-14      -2.473261497311e-12       1.804856096375e-15       1.585497273172e-12       3.224323881746e-13      -1.191086648556e-15 
  198       7.277427025879e-10       8.956921220176e-14      -2.316780455483e-12       1.825258136174e-15       1.561929731234e-12       3.184472922442e-13      -1.140682617736e-15 
  199       7.293974179798e-10       8.928504369366e-14      -2.157394615117e-12       1.845769345183e-15       1.538794549216e-12       3.145181730434e-13      -1.090604333679e-15 
  200       7.309757843112e-10       8.910587712846e-14      -1.995163400442e-12       1.866388069260e-15       1.516064667123e-12       3.106433115883e-13      -1.040910954576e-15 
  201       7.324771180508e-10       8.903693486017e-14      -1.830146025963e-12       1.887112621756e-15       1.493716490290e-12       3.068211677688e-13      -9.916534982360e-16 
  202       7.339009665195e-10       8.908249623981e-14      -1.662391932040e-12       1.907941354899e-15       1.471746332795e-12       3.030515220503e-13      -9.428455787599e-16 
  203       7.352469487037e-10       8.924663937001e-14      -1.491949730441e-12       1.928872592359e-15       1.450155096482e-12       2.993344094484e-13      -8.944905988322e-16 
  204       7.365147008747e-10       8.953349525217e-14      -1.318870284028e-12       1.949904605800e-15       1.428943016201e-12       2.956697531378e-13      -8.465910510825e-16 
  205       7.377038767948e-10       8.994724797146e-14      -1.143206731323e-12       1.971035614354e-15       1.408109647879e-12       2.920573624547e-13      -7.991485012473e-16 
  206       7.388141479221e-10       9.049213488189e-14      -9.650145110551e-13       1.992263784084e-15       1.387653856576e-12       2.884969308987e-13      -7.521635713331e-16 
  207       7.398452036167e-10       9.117244679123e-14      -7.843513867239e-13       2.013587227460e-15       1.367573804556e-12       2.849880341347e-13      -7.056359227784e-16 
  208       7.407967513462e-10       9.199252814613e-14      -6.012774711531e-13       2.035004002823e-15       1.347866939346e-12       2.815301279953e-13      -6.595642396168e-16 
  209       7.416685168908e-10       9.295677721702e-14      -4.158552510474e-13       2.056512113857e-15       1.328529981800e-12       2.781225464827e-13      -6.139462116393e-16 
  210       7.424602445497e-10       9.406964628321e-14      -2.281496115497e-13       2.078109509055e-15       1.309558914168e-12       2.747644997707e-13      -5.687785175573e-16 
  211       7.431716973461e-10       9.533564181786e-14      -3.822786079706e-14       2.099794081193e-15       1.290948968153e-12       2.714550722070e-13      -5.240568081644e-16 
  212       7.438026572327e-10       9.675932467302e-14       1.538402455220e-13       2.121563666794e-15       1.272694612982e-12       2.681932203150e-13      -4.797756894998e-16 
  213       7.443529252980e-10       9.834531026458e-14       3.479824796116e-13       2.143416045601e-15       1.254789543463e-12       2.649777707961e-13      -4.359287060106e-16 
  214       7.448223219711e-10       1.000982687574e-13       5.441241170113e-13       2.165348940045e-15       1.237226668054e-12       2.618074185316e-13      -3.925083237143e-16 
  215       7.452106872278e-10       1.020229252501e-13       7.421879120399e-13       2.187360014712e-15       1.219998096926e-12       2.586807245850e-13      -3.495059133614e-16 
  216       7.455178807960e-10       1.041240599605e-13       9.420940732386e-13       2.209446875815e-15       1.203095130026e-12       2.555961142038e-13      -3.069117335982e-16 
  217       7.457437823612e-10       1.064065084100e-13       1.143760238814e-12       2.231607070664e-15       1.186508245138e-12       2.525518748216e-13      -2.647149141291e-16 
  218       7.458882917724e-10       1.088751616091e-13       1.347101452084e-12       2.253838087129e-15       1.170227085955e-12       2.495461540605e-13      -2.229034388794e-16 
  219       7.459513292474e-10       1.115349662425e-13       1.552030136916e-12       2.276137353117e-15       1.154240450136e-12       2.465769577328e-13      -1.814641291581e-16 
  220       7.459328355785e-10       1.143909248534e-13       1.758456073176e-12       2.298502236037e-15       1.138536277370e-12       2.436421478432e-13      -1.403826268197e-16 
  221       7.458327723381e-10       1.174480960294e-13       1.966286372168e-12       2.320930042269e-15       1.123101637446e-12       2.407394405909e-13      -9.964337742792e-17 
  222       7.456511220841e-10       1.207115945867e-13       2.175425452079e-12       2.343418016634e-15       1.107922718309e-12       2.378664043717e-13      -5.922961341728e-17 
  223       7.453878885661e-10       1.241865917560e-13       2.385775013424e-12       2.365963341863e-15       1.092984814132e-12       2.350204577801e-13      -1.912333725630e-17 
  224       7.450431138206e-10       1.278779611321e-13       2.597239240241e-12       2.388563262783e-15       1.078275180973e-12       2.321994354502e-13       2.069023277033e-17 
  225       7.446169302553e-10       1.317891908542e-13       2.809740826070e-12       2.411215468846e-15       1.063791832477e-12       2.294033301358e-13       6.020897278117e-17 
  226       7.441095123122e-10       1.359234018348e-13       3.023205930953e-12       2.433917735167e-15       1.049535286657e-12       2.266326587826e-13       9.942669538599e-17 
  227       7.435210601227e-10       1.402836950521e-13       3.237559036252e-12       2.456667799792e-15       1.035505744051e-12       2.238879041162e-13       1.383375393593e-16 
  228       7.428517997532e-10       1.448731508920e-13       3.452722932540e-12       2.479463363458e-15       1.021703082610e-12       2.211695139956e-13       1.769359758525e-16 
  229       7.421019834513e-10       1.496948284896e-13       3.668618707485e-12       2.502302089362e-15       1.008126852595e-12       2.184779007673e-13       2.152168146058e-16 
  230       7.412718898912e-10       1.547517650703e-13       3.885165733736e-12       2.525181602928e-15       9.947762714657e-13       2.158134406200e-13       2.531752101608e-16 
  231       7.403618244195e-10       1.600469752922e-13       4.102281656808e-12       2.548099491570e-15       9.816502187725e-13       2.131764729378e-13       2.908066680720e-16 
  232       7.393721193015e-10       1.655834505871e-13       4.319882382967e-12       2.571053304460e-15       9.687472310474e-13       2.105672996549e-13       3.281070511196e-16 
  233       7.383031339665e-10       1.713641585023e-13       4.537882067119e-12       2.594040552295e-15       9.560654966964e-13       2.079861846094e-13       3.650725855208e-16 
  234       7.371552552537e-10       1.773920420421e-13       4.756193100692e-12       2.617058707063e-15       9.436028508910e-13       2.054333528975e-13       4.016998671429e-16 
  235       7.359288976584e-10       1.836700190097e-13       4.974726099523e-12       2.640105201804e-15       9.313567704594e-13       2.029089902272e-13       4.379858677145e-16 
  236       7.346245035772e-10       1.902009813483e-13       5.193389891744e-12       2.663177430385e-15       9.193243687784e-13       2.004132422732e-13       4.739279410382e-16 
  237       7.332425435542e-10       1.969877944832e-13       5.412091505667e-12       2.686272747258e-15       9.075023906649e-13       1.979462140299e-13       5.095238292026e-16 
  238       7.317835165268e-10       2.040332966631e-13       5.630736157670e-12       2.709388467232e-15       8.958872072673e-13       1.955079691663e-13       5.447716687941e-16 
  239       7.302479500713e-10       2.113402983017e-13       5.849227240085e-12       2.732521865233e-15       8.844748109573e-13       1.930985293797e-13       5.796699971096e-16 
  240       7.286364006490e-10       2.189115813193e-13       6.067466309078e-12       2.755670176078e-15       8.732608102214e-13       1.907178737499e-13       6.142177583682e-16 
  241       7.269494538516e-10       2.267498984848e-13       6.285353072539e-12       2.778830594233e-15       8.622404245525e-13       1.883659380931e-13       6.484143099233e-16 
  242       7.251877246474e-10       2.348579727566e-13       6.502785377969e-12       2.802000273585e-15       8.514084793411e-13       1.860426143163e-13       6.822594284751e-16 
  243       7.233518576270e-10       2.432384966246e-13       6.719659200361e-12       2.825176327204e-15       8.407594007675e-13       1.837477497709e-13       7.157533162822e-16 
  244       7.214425272490e-10       2.518941314519e-13       6.935868630088e-12       2.848355827114e-15       8.302872106931e-13       1.814811466072e-13       7.488966073742e-16 
  245       7.194604380859e-10       2.608275068162e-13       7.151305860790e-12       2.871535804053e-15       8.199855215518e-13       1.792425611283e-13       7.816903737635e-16 
  246       7.174063250697e-10       2.700412198514e-13       7.365861177259e-12       2.894713247243e-15       8.098475312417e-13       1.770317031440e-13       8.141361316576e-16 
  247       7.152809537382e-10       2.795378345893e-13       7.579422943321e-12       2.917885104156e-15       7.998660180167e-13       1.748482353253e-13       8.462358476711e-16 
  248       7.130851204803e-10       2.893198813010e-13       7.791877589729e-12       2.941048280279e-15       7.900333353781e-13       1.726917725579e-13       8.779919450378e-16 
  249       7.108196527820e-10       2.993898558388e-13       8.003109602040e-12       2.964199638881e-15       7.803414069661e-13       1.705618812968e-13       9.094073098232e-16 
