#scalar perturbations for mode k = 1.088182900000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm             21:delta_idm             22:theta_idm          
       4.935545457775e+03       1.258968729787e-01      -2.482654436173e+00      -1.159052370067e-04       6.704732716140e-03       2.244045800559e-04       8.278638116285e-05       1.700061157676e-04      -4.293004054749e+00       1.201961330010e-03       5.888237127624e-01       5.888355400786e-01      -2.475632696079e+00      -1.245952289916e-04       6.722628224195e-03      -2.475632696079e+00      -1.245952289916e-04       6.722628224195e-03      -4.293272149139e+00       1.202127177621e-03      -4.293270215993e+00       1.202127159335e-03 
       4.961471672844e+03       1.271641940724e-01      -2.478771359847e+00      -1.161502307639e-04       4.688110859572e-03       2.259176196384e-04       8.166042819820e-05       1.690423454260e-04      -4.324340134242e+00       1.207958697903e-03       5.887954763434e-01       5.888035317368e-01      -2.471434703711e+00      -1.256775982988e-04       4.642170609479e-03      -2.471434703711e+00      -1.256775982988e-04       4.642170609479e-03      -4.324612641841e+00       1.208133242127e-03      -4.324610708223e+00       1.208133224024e-03 
       4.987397887913e+03       1.284379327414e-01      -2.474881241985e+00      -1.163164329132e-04       2.692428777292e-03       2.260611523254e-04       8.056475675102e-05       1.677952811256e-04      -4.355831737531e+00       1.213955141477e-03       5.887670498940e-01       5.887715078239e-01      -2.467201003072e+00      -1.266648103426e-04       2.575119481466e-03      -2.467201003072e+00      -1.266648103426e-04       2.575119481466e-03      -4.356108879712e+00       1.214138066535e-03      -4.356106945628e+00       1.214138048612e-03 
       5.013324102982e+03       1.297180924299e-01      -2.470986845031e+00      -1.164047609086e-04       7.185513084446e-04       2.248968502036e-04       7.949194391656e-05       1.662779121316e-04      -4.387478881742e+00       1.219950640933e-03       5.887384250334e-01       5.887394545688e-01      -2.462934935895e+00      -1.275570377360e-04       5.225640309442e-04      -2.462934935895e+00      -1.275570377360e-04       5.225640309443e-04      -4.387760871749e+00       1.220141635704e-03      -4.387758937202e+00       1.220141617957e-03 
       5.039250318051e+03       1.310046766683e-01      -2.467090901295e+00      -1.164160334696e-04      -1.232673548974e-03       2.224868047749e-04       7.843490123031e-05       1.645032260110e-04      -4.419281583379e+00       1.225945174329e-03       5.887095932610e-01       5.887073582205e-01      -2.458639836808e+00      -1.283545122776e-04      -1.514417610734e-03      -2.458639836808e+00      -1.283545122776e-04      -1.514417610734e-03      -4.419568626462e+00       1.226143933909e-03      -4.419566691457e+00       1.226143916337e-03 
       5.065176533120e+03       1.322976890723e-01      -2.463196115155e+00      -1.163510165630e-04      -3.160413279848e-03       2.188925842869e-04       7.738688050114e-05       1.624840283806e-04      -4.451239857695e+00       1.231938717521e-03       5.886805461496e-01       5.886752052391e-01      -2.454319030537e+00      -1.290575251964e-04      -3.534759051230e-03      -2.454319030537e+00      -1.290575251964e-04      -3.534759051230e-03      -4.451532151289e+00       1.232144944183e-03      -4.451530215831e+00       1.232144926783e-03 
       5.102861262523e+03       1.341886012933e-01      -2.457542448638e+00      -1.161219948487e-04      -5.918903381239e-03       2.116808588539e-04       7.586654722565e-05       1.591387304670e-04      -4.497969849080e+00       1.240648736733e-03       5.886379245282e-01       5.886283419285e-01      -2.447999530949e+00      -1.299116756959e-04      -6.439568808956e-03      -2.447999530949e+00      -1.299116756959e-04      -6.439568808956e-03      -4.498270110954e+00       1.240865302283e-03      -4.498268174844e+00       1.240865285128e-03 
       5.140545991925e+03       1.360931143642e-01      -2.451905017786e+00      -1.157356240213e-04      -8.623595279591e-03       2.022759438459e-04       7.433336014865e-05       1.553405029787e-04      -4.545028607931e+00       1.249356534744e-03       5.885948014332e-01       5.885812871676e-01      -2.441642848034e+00      -1.305682855398e-04      -9.303810357195e-03      -2.441642848034e+00      -1.305682855398e-04      -9.303810357195e-03      -4.545337216546e+00       1.249582851551e-03      -4.545335279795e+00       1.249582834636e-03 
       5.178230721327e+03       1.380112403815e-01      -2.446291823350e+00      -1.151942629973e-04      -1.127210006981e-02       1.908518546034e-04       7.277032774830e-05       1.511249369840e-04      -4.592416163189e+00       1.258062015997e-03       5.885511529461e-01       5.885340028078e-01      -2.435259022010e+00      -1.310289120129e-04      -1.212435924660e-02      -2.435259022010e+00      -1.310289120129e-04      -1.212435924660e-02      -4.592733475349e+00       1.258297521644e-03      -4.592731537965e+00       1.258297504964e-03 
       5.215915450729e+03       1.399429919716e-01      -2.440710768330e+00      -1.145003619081e-04      -1.386209738646e-02       1.775755792711e-04       7.116184805352e-05       1.465259791225e-04      -4.640132558161e+00       1.266765102230e-03       5.885069487418e-01       5.884864448363e-01      -2.428858032529e+00      -1.312953436012e-04      -1.489815768792e-02      -2.428858032529e+00      -1.312953436012e-04      -1.489815768792e-02      -4.640458909947e+00       1.267009259367e-03      -4.640456971939e+00       1.267009242917e-03 
       5.253600180132e+03       1.418883822195e-01      -2.435169630545e+00      -1.136565089758e-04      -1.639133764820e-02       1.626069714100e-04       6.949365704709e-05       1.415759319288e-04      -4.688177834636e+00       1.275465714841e-03       5.884621574546e-01       5.884385687209e-01      -2.422449765124e+00      -1.313696138986e-04      -1.762221849364e-02      -2.422449765124e+00      -1.313696138986e-04      -1.762221849364e-02      -4.688513542342e+00       1.275718010670e-03      -4.688511603718e+00       1.275717994446e-03 
       5.291284909534e+03       1.438474245682e-01      -2.429676029602e+00      -1.126654750088e-04      -1.885764452163e-02       1.460986923298e-04       6.775277740329e-05       1.363054627380e-04      -4.736552013252e+00       1.284163752470e-03       5.884167531729e-01       5.883903358828e-01      -2.416043972830e+00      -1.312540199204e-04      -2.029362901537e-02      -2.416043972830e+00      -1.312540199204e-04      -2.029362901537e-02      -4.736897374294e+00       1.284423697956e-03      -4.736895435062e+00       1.284423681952e-03 
       5.328969638936e+03       1.458201329870e-01      -2.424237455325e+00      -1.115301930217e-04      -2.125891777741e-02       1.281963311161e-04       6.592746462575e-05       1.307436463537e-04      -4.785255120833e+00       1.292859122773e-03       5.883707062492e-01       5.883417044878e-01      -2.409650300661e+00      -1.309510857699e-04      -2.290955499037e-02      -2.409650300661e+00      -1.309510857699e-04      -2.290955499037e-02      -4.785610414631e+00       1.293126251715e-03      -4.785608474800e+00       1.293126235928e-03 
       5.389110703266e+03       1.489967226683e-01      -2.415690203445e+00      -1.094273517899e-04      -2.495141174188e-02       9.708051315752e-05       6.281373589223e-05       1.213319367746e-04      -4.863661836178e+00       1.306730328058e-03       5.882958072276e-01       5.882631575594e-01      -2.399495336011e+00      -1.300864839897e-04      -2.696257888186e-02      -2.399495336011e+00      -1.300864839897e-04      -2.696257888186e-02      -4.864033518163e+00       1.307008009465e-03      -4.864031577394e+00       1.307007994015e-03 
       5.449251767595e+03       1.522082169590e-01      -2.407330736860e+00      -1.069786065251e-04      -2.846537360979e-02       6.329554241461e-05       5.942133423723e-05       1.113523408180e-04      -4.942906459510e+00       1.320594131093e-03       5.882190617103e-01       5.881833107299e-01      -2.389433339153e+00      -1.287642168031e-04      -3.085657727391e-02      -2.389433339153e+00      -1.287642168031e-04      -3.085657727391e-02      -4.943295132406e+00       1.320881317135e-03      -4.943293190717e+00       1.320881302011e-03 
       5.509392831924e+03       1.554546807143e-01      -2.399186909719e+00      -1.041985832708e-04      -3.179358712167e-02       2.733146563985e-05       5.571995931720e-05       1.009005084557e-04      -5.022989055413e+00       1.334450132883e-03       5.881403384479e-01       5.881019901013e-01      -2.379501160410e+00      -1.269980951520e-04      -3.458140959852e-02      -2.379501160410e+00      -1.269980951520e-04      -3.458140959852e-02      -5.023395261308e+00       1.334745853834e-03      -5.023393318719e+00       1.334745839026e-03 
       5.569533896254e+03       1.587361823368e-01      -2.391285365750e+00      -1.011029443260e-04      -3.492942435016e-02      -1.035928141475e-05       5.168561340682e-05       9.006392249516e-05      -5.103909667822e+00       1.348297921018e-03       5.880595024476e-01       5.880190205686e-01      -2.369734492789e+00      -1.248032856792e-04      -3.812755757079e-02      -2.369734492789e+00      -1.248032856792e-04      -3.812755757079e-02      -5.104333892689e+00       1.348601279731e-03      -5.104331949218e+00       1.348601265228e-03 
       5.629674960583e+03       1.620527939312e-01      -2.383651458265e+00      -9.770832903064e-05      -3.786687006179e-02      -4.935981552389e-05       4.730014220528e-05       7.892244300493e-05      -5.185668319465e+00       1.362137068824e-03       5.879764149680e-01       5.879342256663e-01      -2.360167766464e+00      -1.221962438952e-04      -4.148615547725e-02      -2.360167766464e+00      -1.221962438952e-04      -4.148615547725e-02      -5.186110997369e+00       1.362447235539e-03      -5.186109053036e+00       1.362447221333e-03 
       5.689816024913e+03       1.654045914649e-01      -2.376309175341e+00      -9.403229018183e-05      -4.060054363591e-02      -8.928690602092e-05       4.255079521434e-05       6.754881131598e-05      -5.268265011343e+00       1.375967134452e-03       5.878909335243e-01       5.878474274348e-01      -2.350834048677e+00      -1.191946437900e-04      -4.464901806941e-02      -2.350834048677e+00      -1.191946437900e-04      -4.464901806941e-02      -5.268726528352e+00       1.376283341935e-03      -5.268724583173e+00       1.376283328017e-03 
       5.749957089242e+03       1.687916549336e-01      -2.369281070170e+00      -9.009322151169e-05      -4.312571857842e-02      -1.297891803883e-04       3.742980475041e-05       5.600912355083e-05      -5.351699722329e+00       1.389787659980e-03       5.878029118663e-01       5.877584462704e-01      -2.341764949582e+00      -1.158173038212e-04      -4.760866591634e-02      -2.341764949582e+00      -1.158173038212e-04      -4.760866591634e-02      -5.352180420134e+00       1.390109199024e-03      -5.352178474126e+00       1.390109185386e-03 
       5.828339991335e+03       1.732591470905e-01      -2.360627392188e+00      -8.459630748242e-05      -4.609725384389e-02      -1.829127316678e-04       3.019297171534e-05       4.081822510691e-05      -5.461699411052e+00       1.407785082490e-03       5.876841314044e-01       5.876388999628e-01      -2.330391705149e+00      -1.108845739025e-04      -5.114994140655e-02      -2.330391705149e+00      -1.108845739025e-04      -5.114994140655e-02      -5.462205553019e+00       1.408112594406e-03      -5.462203605956e+00       1.408112581119e-03 
       5.906722893428e+03       1.777868844387e-01      -2.352585644038e+00      -7.872928000494e-05      -4.870057590143e-02      -2.358325812015e-04       2.232336614794e-05       2.556424036640e-05      -5.573122370817e+00       1.425764411808e-03       5.875604341763e-01       5.875149260935e-01      -2.319581263949e+00      -1.053939621185e-04      -5.432160416880e-02      -2.319581263949e+00      -1.053939621185e-04      -5.432160416880e-02      -5.573654385111e+00       1.426096893145e-03      -5.573652437020e+00       1.426096880197e-03 
       5.985105795521e+03       1.823750778869e-01      -2.345193767432e+00      -7.253786710072e-05      -5.093047223594e-02      -2.879890818186e-04       1.383523009051e-05       1.034945166272e-05      -5.685968367582e+00       1.443724484549e-03       5.874314699260e-01       5.873861148640e-01      -2.309391026034e+00      -9.939451767210e-05      -5.711284595226e-02      -2.309391026034e+00      -9.939451767210e-05      -5.711284595226e-02      -5.686526607706e+00       1.444061032350e-03      -5.686524658613e+00       1.444061019727e-03 
       6.063488697614e+03       1.870239524877e-01      -2.338484900522e+00      -6.606905623569e-05      -5.278377044854e-02      -3.388972134101e-04       4.752226325755e-06      -4.738370282961e-06      -5.800237107604e+00       1.461664095328e-03       5.872968727112e-01       5.872520455226e-01      -2.299873192443e+00      -9.293747830741e-05      -5.951512972718e-02      -2.299873192443e+00      -9.293747830741e-05      -5.951512972718e-02      -5.800821859943e+00       1.462003898824e-03      -5.800819909873e+00       1.462003886515e-03 
       6.141871599707e+03       1.917337482136e-01      -2.332487268435e+00      -5.937073728612e-05      -5.425934869241e-02      -3.881432014566e-04      -4.893831729659e-06      -1.962503410238e-05      -5.915928236158e+00       1.479581995971e-03       5.871562603099e-01       5.871122854519e-01      -2.291074557496e+00      -8.607593265021e-05      -6.152222447104e-02      -2.291074557496e+00      -8.607593265021e-05      -6.152222447104e-02      -5.916539726922e+00       1.479924329384e-03      -5.916537775899e+00       1.479924317378e-03 
       6.220254501800e+03       1.965047204614e-01      -2.327224056130e+00      -5.249140366183e-05      -5.535813320045e-02      -4.353809347904e-04      -1.506420657809e-05      -3.424898820820e-05      -6.033041296190e+00       1.497476841903e-03       5.870092466612e-01       5.869664023122e-01      -2.283036282082e+00      -7.886452921858e-05      -6.313022649738e-02      -2.283036282082e+00      -7.886452921858e-05      -6.313022649738e-02      -6.033679697826e+00       1.497821058190e-03      -6.033677745873e+00       1.497821046475e-03 
       6.298637403893e+03       2.013371411536e-01      -2.322713416345e+00      -4.547978624786e-05      -5.608308369616e-02      -4.803271448592e-04      -2.571440181627e-05      -4.856016669780e-05      -6.151575761793e+00       1.515347238672e-03       5.868554291475e-01       5.868139510549e-01      -2.275793802912e+00      -7.135908056127e-05      -6.433756665921e-02      -2.275793802912e+00      -7.135908056127e-05      -6.433756665921e-02      -6.152241198929e+00       1.515692763858e-03      -6.152239246069e+00       1.515692752425e-03 
       6.388350125668e+03       2.069438482494e-01      -2.318491024137e+00      -3.735501356184e-05      -5.646051174085e-02      -5.286663280640e-04      -3.842942302867e-05      -6.450461755836e-05      -6.288987400543e+00       1.535768833565e-03       5.866704882435e-01       5.866308134171e-01      -2.268518932947e+00      -6.248075910091e-05      -6.522878445792e-02      -2.268518932947e+00      -6.248075910091e-05      -6.522878445792e-02      -6.289683879771e+00       1.536115238797e-03      -6.289681925899e+00       1.536115227673e-03 
       6.478062847442e+03       2.126318941586e-01      -2.315282981751e+00      -2.919368744054e-05      -5.636542364757e-02      -5.734329237045e-04      -5.162869647881e-05      -7.993795351254e-05      -6.428259191697e+00       1.556154172321e-03       5.864754473687e-01       5.864377810179e-01      -2.262359974477e+00      -5.337712304957e-05      -6.560105076502e-02      -2.262359974477e+00      -5.337712304957e-05      -6.560105076502e-02      -6.428986765609e+00       1.556500884426e-03      -6.428984810753e+00       1.556500873600e-03 
       6.567775569217e+03       2.184017751032e-01      -2.313092199229e+00      -2.106838076975e-05      -5.581176617863e-02      -6.144002708679e-04      -6.522737825824e-05      -9.481809420076e-05      -6.569389938814e+00       1.576500856658e-03       5.862696331461e-01       5.862341329598e-01      -2.257341628383e+00      -4.413394010945e-05      -6.546308904846e-02      -2.257341628383e+00      -4.413394010946e-05      -6.546308904846e-02      -6.570148612158e+00       1.576847379798e-03      -6.570146656344e+00       1.576847369258e-03 
       6.657488290991e+03       2.242540219467e-01      -2.311912944139e+00      -1.305138347711e-05      -5.481671785861e-02      -6.513628275597e-04      -7.913636828149e-05      -1.091044903365e-04      -6.712378235956e+00       1.596806305209e-03       5.860523625613e-01       5.860191436397e-01      -2.253478377820e+00      -3.483649933324e-05      -6.482740441266e-02      -2.253478377820e+00      -3.483649933324e-05      -6.482740441266e-02      -6.713167971915e+00       1.597152205577e-03      -6.713166015167e+00       1.597152195311e-03 
       6.747201012766e+03       2.301892029092e-01      -2.311731014381e+00      -5.214186497626e-06      -5.340056792964e-02      -6.841270926402e-04      -9.326280809799e-05      -1.227562035357e-04      -6.857222540819e+00       1.617067862938e-03       5.858229152920e-01       5.857920547180e-01      -2.250774705679e+00      -2.556883503301e-05      -6.371015216133e-02      -2.250774705679e+00      -2.556883503301e-05      -6.371015216133e-02      -6.858043265913e+00       1.617412754120e-03      -6.858041308256e+00       1.617412744119e-03 
       6.836913734540e+03       2.362079250625e-01      -2.312523774736e+00       2.373303009374e-06      -5.158655142203e-02      -7.125233393406e-04      -1.075105715957e-04      -1.357341719992e-04      -7.003921091714e+00       1.637282687167e-03       5.855805576079e-01       5.855520986795e-01      -2.249225180364e+00      -1.641319032730e-05      -6.213097942356e-02      -2.249225180364e+00      -1.641319032730e-05      -6.213097942356e-02      -7.004772699519e+00       1.637626219355e-03      -7.004770740976e+00       1.637626209609e-03 
       6.926626456315e+03       2.423108370021e-01      -2.314260488067e+00       9.643995122788e-06      -4.940063982414e-02      -7.364275060907e-04      -1.217810864496e-04      -1.480055239198e-04      -7.152471949583e+00       1.657447812528e-03       5.853245243103e-01       5.852984804714e-01      -2.248814785180e+00      -7.449324341488e-06      -6.011284004346e-02      -2.248814785180e+00      -7.449324341488e-06      -6.011284004346e-02      -7.153354303685e+00       1.657789666863e-03      -7.153352344280e+00       1.657789657363e-03 
       7.022095983268e+03       2.488986128873e-01      -2.317102131459e+00       1.696239762448e-05      -4.669797751466e-02      -7.568626694978e-04      -1.368803948136e-04      -1.602619501110e-04      -7.312587219228e+00       1.678848830376e-03       5.850361530808e-01       5.850126647334e-01      -2.249601768068e+00       1.793120665353e-06      -5.751234966444e-02      -2.249601768068e+00       1.793120665353e-06      -5.751234966444e-02      -7.313502112168e+00       1.679188581568e-03      -7.313500151867e+00       1.679188572319e-03 
       7.117565510221e+03       2.555834062180e-01      -2.320913795305e+00       2.377976526188e-05      -4.364350743062e-02      -7.721444507900e-04      -1.517725758532e-04      -1.716753365455e-04      -7.474794834188e+00       1.700186026372e-03       5.847304189055e-01       5.847094442433e-01      -2.251610824283e+00       1.064357577023e-05      -5.447922819343e-02      -2.251610824283e+00       1.064357577023e-05      -5.447922819343e-02      -7.475742050849e+00       1.700523380738e-03      -7.475740089677e+00       1.700523371731e-03 
       7.213035037174e+03       2.623661715935e-01      -2.325631725590e+00       3.003175886588e-05      -4.027682100026e-02      -7.823492305102e-04      -1.663399050506e-04      -1.822401705706e-04      -7.639091648297e+00       1.721455226147e-03       5.844062971162e-01       5.843877709269e-01      -2.254790928885e+00       1.901943082167e-05      -5.105174299205e-02      -2.254790928885e+00       1.901943082167e-05      -5.105174299205e-02      -7.640070947137e+00       1.721789923721e-03      -7.640068985116e+00       1.721789914947e-03 
       7.308504564127e+03       2.692479296227e-01      -2.331184479001e+00       3.566060819285e-05      -3.663964267225e-02      -7.876125272408e-04      -1.804684516348e-04      -1.919591436972e-04      -7.805474161347e+00       1.742651970704e-03       5.840627399487e-01       5.840465772743e-01      -2.259080989320e+00       2.684398398412e-05      -4.727110947125e-02      -2.259080989320e+00       2.684398398412e-05      -4.727110947125e-02      -7.806485277576e+00       1.742983783588e-03      -7.806483314729e+00       1.742983775038e-03 
       7.403974091080e+03       2.762297715601e-01      -2.337493885394e+00       4.061552994361e-05      -3.277544045630e-02      -7.881180102640e-04      -1.940493835244e-04      -2.008411570458e-04      -7.973938576288e+00       1.763771624579e-03       5.836986506311e-01       5.836847501230e-01      -2.264410748219e+00       3.404713620943e-05      -4.318109323553e-02      -2.264410748219e+00       3.404713620943e-05      -4.318109323553e-02      -7.974981224836e+00       1.764100354792e-03      -7.974979261182e+00       1.764100346458e-03 
       7.499443618033e+03       2.833128626932e-01      -2.344475854128e+00       4.485290267414e-05      -2.872902423482e-02      -7.840890145102e-04      -2.069800699285e-04      -2.088998759237e-04      -8.144480710740e+00       1.784809260724e-03       5.833129055289e-01       5.833011525141e-01      -2.270701560817e+00       4.056579382323e-05      -3.882759364443e-02      -2.270701560817e+00       4.056579382323e-05      -3.882759364443e-02      -8.145554588976e+00       1.785134737924e-03      -8.145552624537e+00       1.785134729799e-03 
       7.594913144986e+03       2.904984470657e-01      -2.352041365463e+00       4.833655333054e-05      -2.454613488016e-02      -7.757808974440e-04      -2.191650402019e-04      -2.161524943669e-04      -8.317096017270e+00       1.805759716117e-03       5.829043395596e-01       5.828946088359e-01      -2.277867379246e+00       4.634436850739e-05      -3.425821207045e-02      -2.277867379246e+00       4.634436850738e-05      -3.425821207045e-02      -8.318200807517e+00       1.806081795240e-03      -8.318198842311e+00       1.806081787316e-03 
       7.715115278393e+03       2.996933695812e-01      -2.362252737654e+00       5.160738645203e-05      -1.915700838230e-02      -7.596698561174e-04      -2.333117784721e-04      -2.241681029177e-04      -8.537370234240e+00       1.832005289770e-03       5.823556057604e-01       5.823482310631e-01      -2.287990576291e+00       5.249450782823e-05      -2.827362906499e-02      -2.287990576291e+00       5.249450782823e-05      -2.827362906499e-02      -8.538513473383e+00       1.832322919209e-03      -8.538511507240e+00       1.832322911528e-03 
       7.835317411800e+03       3.090557281210e-01      -2.373049434511e+00       5.359891822379e-05      -1.371730204276e-02      -7.378211720857e-04      -2.459831081044e-04      -2.309795953701e-04      -8.760912251786e+00       1.858092628224e-03       5.817662873411e-01       5.817610468798e-01      -2.299157380849e+00       5.731949021322e-05      -2.212354909402e-02      -2.299157380849e+00       5.731949021322e-05      -2.212354909402e-02      -8.762093395338e+00       1.858405654101e-03      -8.762091428286e+00       1.858405646652e-03 
       7.955519545207e+03       3.185886086245e-01      -2.384234928469e+00       5.429077936443e-05      -8.318393354478e-03      -7.108667006604e-04      -2.570468520418e-04      -2.366315652020e-04      -8.987710127745e+00       1.884009589208e-03       5.811337900005e-01       5.811304562256e-01      -2.311161038503e+00       6.076343145664e-05      -1.590778578639e-02      -2.311161038503e+00       6.076343145664e-05      -1.590778578639e-02      -8.988928614863e+00       1.884317892104e-03      -8.988926646929e+00       1.884317884878e-03 
       8.075721678614e+03       3.282953512866e-01      -2.395611370100e+00       5.368180868176e-05      -3.049335107663e-03      -6.794577843277e-04      -2.663947534948e-04      -2.411695275890e-04      -9.217750714691e+00       1.909743290471e-03       5.804554155202e-01       5.804537595331e-01      -2.323787943987e+00       6.279172053795e-05      -9.725330255825e-03      -2.323787943987e+00       6.279172053795e-05      -9.725330255825e-03      -9.219005971995e+00       1.910046780468e-03      -9.219004003205e+00       1.910046773456e-03 
       8.195923812021e+03       3.381795689283e-01      -2.406982652922e+00       5.178962334003e-05       2.004367526670e-03      -6.442543933807e-04      -2.739430303790e-04      -2.446390638056e-04      -9.451019581205e+00       1.935280083949e-03       5.797283583670e-01       5.797281537180e-01      -2.336821070557e+00       6.339096951309e-05      -3.672962140281e-03      -2.336821070557e+00       6.339096951309e-05      -3.672962140281e-03      -9.452311026053e+00       1.935578696302e-03      -9.452309056433e+00       1.935578689494e-03 
       8.316125945428e+03       3.482451667094e-01      -2.418157387668e+00       4.864992479343e-05       6.761911936126e-03      -6.059151115118e-04      -2.796325882712e-04      -2.470851403848e-04      -9.687500932478e+00       1.960605533572e-03       5.789497016410e-01       5.789507275598e-01      -2.350043359889e+00       6.256866431306e-05       2.156085337122e-03      -2.350043359889e+00       6.256866431306e-05       2.156085337122e-03      -9.688827975759e+00       1.960899224889e-03      -9.688826005332e+00       1.960899218279e-03 
       8.436328078836e+03       3.584963629853e-01      -2.428951715733e+00       4.431551066660e-05       1.114826965097e-02      -5.650882506297e-04      -2.834288647397e-04      -2.485516483423e-04      -9.927177506685e+00       1.985704359044e-03       5.781164195843e-01       5.781184636868e-01      -2.363241003844e+00       6.035247794942e-05       7.673390156797e-03      -2.363241003844e+00       6.035247794942e-05       7.673390156797e-03      -9.928539555185e+00       1.985993103927e-03      -9.928537583975e+00       1.985993097506e-03 
       8.573389846412e+03       3.704177042972e-01      -2.440574582352e+00       3.800369076143e-05       1.561003905364e-02      -5.163039836742e-04      -2.854349252697e-04      -2.490829263295e-04      -1.020434606241e+01       2.014026349411e-03       5.770955943450e-01       5.770985539193e-01      -2.377995181498e+00       5.618528865873e-05       1.347916767812e-02      -2.377995181498e+00       5.618528865873e-05       1.347916767812e-02      -1.020574729950e+01       2.014309442220e-03      -1.020574532743e+01       2.014309436005e-03 
       8.710451613989e+03       3.825936187089e-01      -2.451240275021e+00       3.035290729762e-05       1.941157450917e-02      -4.660001774579e-04      -2.849874565063e-04      -2.484569884734e-04      -1.048561396741e+01       2.042007284201e-03       5.759948257633e-01       5.759984570312e-01      -2.392155796790e+00       5.036529456109e-05       1.866175616846e-02      -2.392155796790e+00       5.036529456109e-05       1.866175616846e-02      -1.048705361857e+01       2.042284729868e-03      -1.048705164566e+01       2.042284723851e-03 
       8.847513381566e+03       3.950320915312e-01      -2.460737201964e+00       2.150911080071e-05       2.247805835482e-02      -4.150210544084e-04      -2.821447015974e-04      -2.467327838878e-04      -1.077094768905e+01       2.069620209678e-03       5.748090791099e-01       5.748131590408e-01      -2.405451937265e+00       4.301802398908e-05       2.312400238742e-02      -2.405451937265e+00       4.301802398908e-05       2.312400238742e-02      -1.077242498149e+01       2.069892028026e-03      -1.077242300776e+01       2.069892022198e-03 
       8.984575149143e+03       4.077418222669e-01      -2.468882922415e+00       1.163602366081e-05       2.475002993698e-02      -3.641507206280e-04      -2.769994626335e-04      -2.439675023311e-04      -1.106031048745e+01       2.096836520042e-03       5.735331183752e-01       5.735374462230e-01      -2.417638696002e+00       3.429318832083e-05       2.678401934442e-02      -2.417638696002e+00       3.429318832083e-05       2.678401934442e-02      -1.106182465191e+01       2.097102742808e-03      -1.106182267739e+01       2.097102737162e-03 
       9.121636916720e+03       4.207322843726e-01      -2.475527058020e+00       9.113297883331e-07       2.618417110686e-02      -3.141062089372e-04      -2.696761018566e-04      -2.402170352619e-04      -1.135366219457e+01       2.123625890410e-03       5.721615034393e-01       5.721659016538e-01      -2.428501260830e+00       2.436092378030e-05       2.957638398565e-02      -2.428501260830e+00       2.436092378030e-05       2.957638398565e-02      -1.135521246683e+01       2.123886558737e-03      -1.135521049156e+01       2.123886553265e-03 
       9.258698684297e+03       4.340137904527e-01      -2.480553496149e+00      -1.047732700212e-05       2.675377133179e-02      -2.655322155157e-04      -2.603272026354e-04      -2.355365339634e-04      -1.165095898282e+01       2.149956209217e-03       5.706885876311e-01       5.706929022192e-01      -2.437858292916e+00       1.340773203516e-05       3.145300148534e-02      -2.437858292916e+00       1.340773203516e-05       3.145300148534e-02      -1.165254460483e+01       2.150211371562e-03      -1.165254262882e+01       2.150211366258e-03 
       9.395760451874e+03       4.475975634901e-01      -2.483881848388e+00      -2.233647210505e-05       2.644886248293e-02      -2.189974847285e-04      -2.491299428444e-04      -2.299810320821e-04      -1.195215312303e+01       2.175793510386e-03       5.691085156921e-01       5.691126160963e-01      -2.445564541238e+00       1.632183323385e-06       3.238362020539e-02      -2.445564541238e+00       1.632183323385e-06       3.238362020539e-02      -1.195377334378e+01       2.176043220796e-03      -1.195377136706e+01       2.176043215652e-03 
       9.538740746948e+03       4.621032443181e-01      -2.485497139783e+00      -3.499819050420e-05       2.520610960111e-02      -1.731561326358e-04      -2.356935341675e-04      -2.233132121082e-04      -1.227045055476e+01       2.202182276364e-03       5.673394570775e-01       5.673432196551e-01      -2.451728690464e+00      -1.130529627736e-05       3.233322527169e-02      -2.451728690464e+00      -1.130529627736e-05       3.233322527169e-02      -1.227210607627e+01       2.202426361491e-03      -1.227210409881e+01       2.202426356509e-03 
       9.681721042023e+03       4.769662679119e-01      -2.485209162393e+00      -4.774106178034e-05       2.304500307552e-02      -1.305328903520e-04      -2.207052618226e-04      -2.158180356686e-04      -1.259286866400e+01       2.227952400278e-03       5.654400562869e-01       5.654433888213e-01      -2.455903108911e+00      -2.467572892728e-05       3.124689927509e-02      -2.455903108911e+00      -2.467572892728e-05       3.124689927509e-02      -1.259455868668e+01       2.228190926817e-03      -1.259455670853e+01       2.228190921991e-03 
       9.824701337097e+03       4.922031326478e-01      -2.483052126303e+00      -6.035445827405e-05       2.000952344873e-02      -9.150057801352e-05      -2.044240536594e-04      -2.075619019617e-04      -1.291933784199e+01       2.253058380388e-03       5.634029339080e-01       5.634057677156e-01      -2.458057240803e+00      -3.824339473170e-05       2.915177438946e-02      -2.458057240803e+00      -3.824339473170e-05       2.915177438946e-02      -1.292106157599e+01       2.253291417262e-03      -1.292105959715e+01       2.253291412585e-03 
