# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  170       6.712624790824e-10       1.258251418971e-13      -5.631346644596e-12       1.253736276352e-15       2.319602946971e-12       4.500633186961e-13      -2.711760334035e-15 
  171       6.749022139995e-10       1.243800190417e-13      -5.565179397564e-12       1.270240991774e-15       2.279901159880e-12       4.439739272512e-13      -2.649248407795e-15 
  172       6.784905491721e-10       1.229223144275e-13      -5.495299297541e-12       1.286878228614e-15       2.241125359610e-12       4.379839213599e-13      -2.586895678711e-15 
  173       6.820262513733e-10       1.214553987309e-13      -5.421704415570e-12       1.303647721161e-15       2.203248315520e-12       4.320932264950e-13      -2.524779818607e-15 
  174       6.855080680818e-10       1.199827689991e-13      -5.344395195861e-12       1.320549168556e-15       2.166239346612e-12       4.263014671182e-13      -2.462980342863e-15 
  175       6.889347271933e-10       1.185080501927e-13      -5.263374495697e-12       1.337582234252e-15       2.130064258434e-12       4.206079604159e-13      -2.401578624267e-15 
  176       6.923049367317e-10       1.170349967274e-13      -5.178647625342e-12       1.354746545478e-15       2.094685279989e-12       4.150117100351e-13      -2.340657906860e-15 
  177       6.956173845598e-10       1.155674940170e-13      -5.090222387949e-12       1.372041692708e-15       2.060061000636e-12       4.095113998186e-13      -2.280303319790e-15 
  178       6.988707380911e-10       1.141095600148e-13      -4.998109119468e-12       1.389467229125e-15       2.026146306998e-12       4.041053875412e-13      -2.220601891159e-15 
  179       7.020636440005e-10       1.126653467565e-13      -4.902320728551e-12       1.407022670081e-15       1.992892319866e-12       3.987916986452e-13      -2.161642561875e-15 
  180       7.051948177982e-10       1.112389928700e-13      -4.802871367235e-12       1.424707472626e-15       1.960256186044e-12       3.935684826317e-13      -2.103499188288e-15 
  181       7.082633211170e-10       1.098341647735e-13      -4.699772241457e-12       1.442520973374e-15       1.928231456066e-12       3.884354358897e-13      -2.046178010303e-15 
  182       7.112683059623e-10       1.084544818850e-13      -4.593035543382e-12       1.460462444657e-15       1.896820005611e-12       3.833924801990e-13      -1.989666024477e-15 
  183       7.142089268729e-10       1.071036633630e-13      -4.482675825323e-12       1.478531113420e-15       1.866022370944e-12       3.784393057103e-13      -1.933947571531e-15 
  184       7.170843409622e-10       1.057855291001e-13      -4.368710034603e-12       1.496726160607e-15       1.835837722130e-12       3.735753663849e-13      -1.879004287537e-15 
  185       7.198937079610e-10       1.045040007161e-13      -4.251157548419e-12       1.515046720556e-15       1.806263836228e-12       3.687998754341e-13      -1.824815055116e-15 
  186       7.226361902594e-10       1.032631025512e-13      -4.130040208710e-12       1.533491880392e-15       1.777297070500e-12       3.641118007597e-13      -1.771355954632e-15 
  187       7.253109529488e-10       1.020669626599e-13      -4.005382357016e-12       1.552060679413e-15       1.748932335611e-12       3.595098603928e-13      -1.718600215380e-15 
  188       7.279171638643e-10       1.009198138034e-13      -3.877210869348e-12       1.570752108485e-15       1.721163068836e-12       3.549925179344e-13      -1.666518166786e-15 
  189       7.304539936268e-10       9.982599444366e-14      -3.745555191046e-12       1.589565109435e-15       1.693981207260e-12       3.505579779947e-13      -1.615077189594e-15 
  190       7.329206156848e-10       9.878994973653e-14      -3.610447371651e-12       1.608498574436e-15       1.667377160984e-12       3.462041816330e-13      -1.564241667065e-15 
  191       7.353162063570e-10       9.781623252481e-14      -3.471922099763e-12       1.627551345404e-15       1.641339786328e-12       3.419288017973e-13      -1.513972936164e-15 
  192       7.376399448741e-10       9.690950433179e-14      -3.330016737908e-12       1.646722213387e-15       1.615856359031e-12       3.377292387643e-13      -1.464229238761e-15 
  193       7.398910134211e-10       9.607453635449e-14      -3.184771357401e-12       1.666009917958e-15       1.590912547460e-12       3.336026155789e-13      -1.414965672815e-15 
  194       7.420685971795e-10       9.531621045699e-14      -3.036228773215e-12       1.685413146603e-15       1.566492385809e-12       3.295457734941e-13      -1.366134143576e-15 
  195       7.441718843693e-10       9.463952016369e-14      -2.884434578839e-12       1.704930534115e-15       1.542578247306e-12       3.255552674107e-13      -1.317683314773e-15 
  196       7.462000662909e-10       9.404957165269e-14      -2.729437181145e-12       1.724560661984e-15       1.519150817413e-12       3.216273613172e-13      -1.269558559807e-15 
  197       7.481523373680e-10       9.355158474903e-14      -2.571287835254e-12       1.744302057790e-15       1.496189067032e-12       3.177580237293e-13      -1.221701912949e-15 
  198       7.500278951888e-10       9.315089391806e-14      -2.410040679400e-12       1.764153194592e-15       1.473670225706e-12       3.139429231297e-13      -1.174052020528e-15 
  199       7.518259405488e-10       9.285294925870e-14      -2.245752769789e-12       1.784112490321e-15       1.451569754824e-12       3.101774234082e-13      -1.126544092128e-15 
  200       7.535456774927e-10       9.266331749677e-14      -2.078484115474e-12       1.804178307170e-15       1.429861320827e-12       3.064565793009e-13      -1.079109851776e-15 
  201       7.551863707945e-10       9.258741644867e-14      -1.908294592678e-12       1.824348982930e-15       1.408521953629e-12       3.027761186550e-13      -1.031693170689e-15 
  202       7.567475228851e-10       9.262969520956e-14      -1.735234369681e-12       1.844622928754e-15       1.387547988250e-12       2.991354768957e-13      -9.842983113746e-16 
  203       7.582287096590e-10       9.279439725251e-14      -1.559352864413e-12       1.864998537209e-15       1.366940211562e-12       2.955349707723e-13      -9.369450395452e-16 
  204       7.596295243826e-10       9.308582189902e-14      -1.380701828990e-12       1.885474150452e-15       1.346698768020e-12       2.919748293827e-13      -8.896532498652e-16 
  205       7.609495779060e-10       9.350832452464e-14      -1.199335375357e-12       1.906048059712e-15       1.326823148185e-12       2.884551925294e-13      -8.424429634914e-16 
  206       7.621884988752e-10       9.406631676449e-14      -1.015310000925e-12       1.926718504781e-15       1.307312177257e-12       2.849761090762e-13      -7.953343256135e-16 
  207       7.633459339437e-10       9.476426671887e-14      -8.286846142166e-13       1.947483673492e-15       1.288164003601e-12       2.815375353039e-13      -7.483476029944e-16 
  208       7.644215479846e-10       9.560669915880e-14      -6.395205605063e-13       1.968341701211e-15       1.269376087277e-12       2.781393332676e-13      -7.015031815106e-16 
  209       7.654150243022e-10       9.659819573165e-14      -4.478816474612e-13       1.989290670323e-15       1.250945188567e-12       2.747812691520e-13      -6.548215636924e-16 
  210       7.663260648445e-10       9.774339516666e-14      -2.538341707838e-13       2.010328609712e-15       1.232867356505e-12       2.714630116286e-13      -6.083233662644e-16 
  211       7.671543904144e-10       9.904699348055e-14      -5.744693985287e-14       2.031453494251e-15       1.215137917402e-12       2.681841302113e-13      -5.620293176861e-16 
  212       7.678997408819e-10       1.005137441831e-13       1.412086966344e-13       2.052663244288e-15       1.197751463382e-12       2.649440936134e-13      -5.159602556916e-16 
  213       7.685618753962e-10       1.021484584826e-13       3.420588250212e-13       2.073955725129e-15       1.180701840901e-12       2.617422681033e-13      -4.701371248308e-16 
  214       7.691405725973e-10       1.039560054918e-13       5.450269410494e-13       2.095328746526e-15       1.163982139282e-12       2.585779158613e-13      -4.245809740091e-16 
  215       7.696356308278e-10       1.059413124330e-13       7.500339242179e-13       2.116780062163e-15       1.147584679242e-12       2.554501933359e-13      -3.793129540279e-16 
  216       7.700468683452e-10       1.081093648437e-13       9.569980121410e-13       2.138307369139e-15       1.131501001418e-12       2.523581495998e-13      -3.343543151252e-16 
  217       7.703741235336e-10       1.104652067828e-13       1.165834774907e-12       2.159908307455e-15       1.115721854899e-12       2.493007247064e-13      -2.897264045160e-16 
  218       7.706172551155e-10       1.130139410353e-13       1.376457089437e-12       2.181580459502e-15       1.100237185753e-12       2.462767480465e-13      -2.454506639320e-16 
  219       7.707761423637e-10       1.157607293183e-13       1.588775113841e-12       2.203321349542e-15       1.085036125554e-12       2.432849367039e-13      -2.015486271630e-16 
  220       7.708506853133e-10       1.187107924867e-13       1.802696261781e-12       2.225128443199e-15       1.070106979913e-12       2.403238938123e-13      -1.580419175962e-16 
  221       7.708408049736e-10       1.218694107387e-13       2.018125176823e-12       2.246999146940e-15       1.055437217005e-12       2.373921069116e-13      -1.149522457575e-16 
  222       7.707464435400e-10       1.252419238210e-13       2.234963706803e-12       2.268930807564e-15       1.041013456097e-12       2.344879463039e-13      -7.230140685100e-17 
  223       7.705675646058e-10       1.288337312348e-13       2.453110878176e-12       2.290920711686e-15       1.026821456078e-12       2.316096634101e-13      -3.011127830014e-17 
  224       7.703041727860e-10       1.326499252740e-13       2.672468205402e-12       2.312966193608e-15       1.012848870714e-12       2.287558347955e-13       1.159968737337e-17 
  225       7.699563735523e-10       1.366941635022e-13       2.892956051414e-12       2.335064967701e-15       9.990937349809e-13       2.259267293678e-13       5.282722932458e-17 
  226       7.695243176554e-10       1.409697241713e-13       3.114498269529e-12       2.357214816400e-15       9.855565022188e-13       2.231230259114e-13       9.357120869992e-17 
  227       7.690081823165e-10       1.454798662069e-13       3.337016950122e-12       2.379413483485e-15       9.722373215944e-13       2.203453747409e-13       1.338321769463e-16 
  228       7.684081714843e-10       1.502278285405e-13       3.560432407690e-12       2.401658673827e-15       9.591360332183e-13       2.175943971186e-13       1.736113866154e-16 
  229       7.677245160941e-10       1.552168294401e-13       3.784663167907e-12       2.423948053130e-15       9.462521632603e-13       2.148706846719e-13       2.129108021673e-16 
  230       7.669574743254e-10       1.604500658419e-13       4.009625954692e-12       2.446279247674e-15       9.335849190656e-13       2.121747988107e-13       2.517331107751e-16 
  231       7.661073318600e-10       1.659307126818e-13       4.235235677265e-12       2.468649844061e-15       9.211331842707e-13       2.095072701449e-13       2.900817331285e-16 
  232       7.651744021404e-10       1.716619222263e-13       4.461405417207e-12       2.491057388957e-15       9.088955139191e-13       2.068685979018e-13       3.279608342382e-16 
  233       7.641590266276e-10       1.776468234045e-13       4.688046415528e-12       2.513499388837e-15       8.968701295777e-13       2.042592493438e-13       3.653753342399e-16 
  234       7.630615750594e-10       1.838885211390e-13       4.915068059718e-12       2.535973309727e-15       8.850549144518e-13       2.016796591853e-13       4.023309191981e-16 
  235       7.618824457085e-10       1.903900956772e-13       5.142377870815e-12       2.558476576951e-15       8.734474085022e-13       1.991302290108e-13       4.388340519106e-16 
  236       7.606220656405e-10       1.971546019231e-13       5.369881490463e-12       2.581006574869e-15       8.620448035599e-13       1.966113266918e-13       4.748919827123e-16 
  237       7.592808909722e-10       2.041850687685e-13       5.597482667973e-12       2.603560646629e-15       8.508439384429e-13       1.941232858048e-13       5.105127602793e-16 
  238       7.578594071296e-10       2.114844984241e-13       5.825083247385e-12       2.626136093901e-15       8.398412940719e-13       1.916664050481e-13       5.457052424330e-16 
  239       7.563581291060e-10       2.190558657511e-13       6.052583154528e-12       2.648730176631e-15       8.290329885858e-13       1.892409476599e-13       5.804791069442e-16 
  240       7.547776017201e-10       2.269021175927e-13       6.279880384078e-12       2.671340112775e-15       8.184147724580e-13       1.868471408351e-13       6.148448623372e-16 
  241       7.531183998743e-10       2.350261721052e-13       6.506870986626e-12       2.693963078051e-15       8.079820236125e-13       1.844851751434e-13       6.488138586936e-16 
  242       7.513811288126e-10       2.434309180894e-13       6.733449055731e-12       2.716596205677e-15       7.977297425391e-13       1.821552039462e-13       6.823982984568e-16 
  243       7.495664243786e-10       2.521192143221e-13       6.959506714985e-12       2.739236586118e-15       7.876525474100e-13       1.798573428146e-13       7.156112472357e-16 
  244       7.476749532741e-10       2.610938888876e-13       7.184934105074e-12       2.761881266828e-15       7.777446691954e-13       1.775916689461e-13       7.484666446090e-16 
  245       7.457074133168e-10       2.703577385085e-13       7.409619370837e-12       2.784527251994e-15       7.679999467793e-13       1.753582205829e-13       7.809793149290e-16 
  246       7.436645336984e-10       2.799135278777e-13       7.633448648329e-12       2.807171502282e-15       7.584118220759e-13       1.731569964286e-13       8.131649781262e-16 
  247       7.415470752431e-10       2.897639889895e-13       7.856306051878e-12       2.829810934577e-15       7.489733351448e-13       1.709879550663e-13       8.450402605127e-16 
  248       7.393558306653e-10       2.999118204708e-13       8.078073661151e-12       2.852442421728e-15       7.396771193075e-13       1.688510143755e-13       8.766227055867e-16 
  249       7.370916248279e-10       3.103596869130e-13       8.298631508211e-12       2.875062792296e-15       7.305153962630e-13       1.667460509498e-13       9.079307848366e-16 
